AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0.8765151912948407,1.9398594913707747,1.643661478730943,2.1800528660093663,1.2377372105557962,0.7270385737927196
-0.1797544603623807,-0.801076577654999,-0.6792460135056312,-0.577456877731494,-0.6675398839243621,-0.6538135775005799
-0.07365594624502589,0.5837741798587728,-0.8367312672165859,-0.42002061329249324,-0.37395819162796606,1.7943959791994526
-0.068940456728699,0.037230705825147696,-0.6610746380774446,-0.5866180396708325,-0.6735476948171941,0.30560328402834713
0.2587860646560192,0.016683958681026435,0.0657803790500365,0.11573770901177878,0.10506459689384792,0.15905985771588174
-0.038289774872574275,0.5837741798587728,0.338351010472842,0.14016747418334782,-0.3507279895090152,-0.29630662807386027
0.5228534775703246,0.986490423883549,-0.1401618758027497,0.10046910577954812,0.09104637147723973,-0.24442632110753443
0.7043998239489095,-0.1107058736125252,-0.3309613177987137,-0.488220374396457,-0.20654052808104445,-0.8219942882350203
-0.2151206317348323,-0.7682017822244049,1.0379489644580426,-0.27140620849878133,-0.3675498600089452,-0.7167584049099611
-0.19390092891136135,1.1220989550347493,-0.8912453935011468,-0.4006803825316677,-0.5289597126630347,0.8991533362402462
1.3622106114765093,0.7399294581540942,1.9222892352964778,2.292701227633824,2.5113931198362045,1.6267070249291482
-0.31414591157769683,0.8673192904476458,-0.7367887023615571,-0.5350440909752977,-0.5149414872464264,1.3068194450088164
-0.14910377850625597,-0.9079196628044295,1.6527471664450366,-0.7559298844015683,-0.5185461737821256,-0.7155290137496216
0.030084823114165514,0.5796648304299484,0.2626369461887294,0.6121369652063007,-0.16568741400978607,-0.23729585237756548
-0.054793988179718346,-0.4476725267761136,-0.827645579502492,-0.5177396739787696,-0.6090638579007962,1.40222019905116
1.1099319223530213,3.0658212348686185,0.7653783330352371,2.0653686906206117,1.5701694132925064,1.2003541705234178
-1.3609845842022645,-0.8750448673738355,-0.6550175129347151,-0.6005294337268648,-0.08478222731964694,-0.7487225750787876
-0.1679657365715635,-0.8503887708008899,-0.6489603877919863,-0.5431873460324873,-0.6903695653171241,-0.7398709587243433
-0.11609535189196782,-0.31206399562491344,-0.6247318872210702,-0.4013589871197668,-0.5329649199249227,1.6512948481359377
0.31537193885194187,0.05777745296926887,0.03246619076502714,-0.10514808441449171,0.2724822604407695,-0.48366584090959647
1.274974055424462,1.861781852223114,1.410462160735876,2.3167916905113435,3.1446163879407094,1.5018008830386576
-1.6722068922798388,-0.7271082879361626,-0.71861732693337,-0.4885596766905065,-0.45646546122286047,-0.7720810071252376
1.1523713279999632,0.029012006967499192,-0.3309613177987137,0.4194132621861445,0.36340046528562886,-0.4015425113989195
-0.20568965270217854,-0.8092952765126475,-0.6489603877919863,-0.6568536145390935,-0.6070612542698521,-0.7083985450196527
-0.23634033455830328,-0.9038103133756051,1.3226338461663059,-0.22831481715448587,-0.1348473180932479,-0.6665992455681105
-0.19861641842768823,-0.8421700719432414,-0.6429032626492573,-0.6310666401913263,-0.6783539435314598,-0.7583118261294354
-0.08072918051951619,-0.6819054442190958,0.583664578753367,-0.27479923143927704,-0.6547232206863203,-0.5225146015763239
-0.1915431841531979,0.24269817726636012,-0.9487880823570722,-0.5896717603172785,-0.7336258037455153,2.014456996900219
1.7087990909265354,0.37008800955991183,1.1136630287421552,0.8272546196337284,1.1928788892226498,1.4095965460131967
-2.167333291494161,-0.6243745522155564,-0.6186747620783414,-0.6476924525997552,-0.3230920594019875,-0.8173226018257304
2.10254246553983,0.2879010209834268,1.8072038575846268,1.0651055277624772,1.1732533736393982,2.507196973964281
2.0624608046510513,0.8673192904476458,2.767258192707174,2.1264431035495344,3.551545445748538,0.7149905404213929
-1.4576521192869656,-0.7682017822244049,-0.6186747620783414,-0.6134229209007485,-0.17890459797401673,-0.7728186418214412
-0.18682769463687102,-0.866826168516187,-0.5974748240787897,-0.5377585093276943,-0.5854331350556565,-0.7231512389437263
-0.06658271197053556,-0.49287537049318036,-0.12804762551729193,-0.43053898440802996,-1.5282589245041098,-0.8291247569649892
-0.0925179043103334,-0.6490306487885018,0.583664578753367,-0.5998508291387658,-0.35112851023520397,-0.6793849136356411
1.8337595631091974,1.545361946203647,1.97074623643831,1.8902887068910332,1.7920578956011057,-0.18615318010744322
0.31772968361010523,0.07010550125574172,-0.8215884543597631,-0.22458249191994056,-0.36114152838992425,-0.4556357224538564
-0.8965088668440666,-0.4476725267761136,-0.6943888263624539,-0.4532722381093512,-0.04473015470076617,-0.6978257810407332
0.4214704529692966,0.7604762052982155,0.09909456733504587,0.14865003153458708,0.0802323118701418,-0.186644936571579
0.9896869396866858,1.882328599367235,0.9077207738893684,2.3636154070901845,1.7904558126963506,0.3063409187245509
-0.20804739746034198,-0.620265202786732,0.7562926453211433,0.02921562402913824,-0.017494745319927184,-0.785112553424836
-1.358626839444101,-0.9202477110909021,-0.6005033866501541,-0.4054306146483617,-0.7937039126738364,-0.8042910555261319
-0.2316248450419764,1.5001591024865801,-0.5671891983651448,-0.5604917630290155,-0.5241534639487689,1.5927758289037788
-0.1962586736695248,-0.7764204810820535,-0.609589074364248,-0.6551571030688457,-0.5806268863413908,-0.738149811099868
-1.8749729414818945,-0.8298420236567687,-0.6974173889338183,-0.7864670908660296,-0.5638050158414609,-0.6980716592728011
1.1971684784050687,2.4987310136908722,1.861717983869188,0.6216374294396887,3.0236591286316896,2.1396090170227775
1.0722080062224062,1.0810054607465065,0.5321790150401704,3.720485280994417,2.0592052199690407,1.4855729197221765
-0.09487564906849684,-0.2627518024790224,-0.527817884937406,-0.5092571166275304,-0.6631341559362852,1.634083371891185
-0.20097416318585165,-0.8462794213720658,-0.6156461995069769,-0.548276880443231,-0.5213498188654473,-0.766425807787676
-0.021785561565430173,-0.4846566716355319,1.4256049735926988,-0.41119875364720443,-0.11402024033142985,-0.7588035825935712
0.13854108198968376,-0.817513975370296,-0.06747637409000153,-0.5587952515587676,-1.125735594684358,-0.7799491105514103
-0.12316858616645814,-0.7682017822244049,-0.6519889503633507,-0.5313117657407525,-0.7504476742454453,-0.7364286634753928
0.3931775158713353,-0.18467416333136175,-0.8397598297879503,-0.17368714781250497,-0.088787434581535,0.11135948069470995
1.8573370106908318,1.8083603096483987,1.1136630287421552,1.9058966124173133,1.05830392522321,0.9962752379070648
-0.1797544603623807,-0.7476550350802837,-0.6550175129347151,-0.6653361718903328,-0.6306919771149918,-0.7605247302180465
-0.18682769463687102,-0.7353269867938109,-0.6338175749351641,-0.5981543176685178,-0.7035867492813547,-0.8470738679059456
0.5440731803937955,-0.17234611504488898,3.145828514127737,1.2405248137861054,0.8492321061526525,-0.29286433282490976
0.5605773937009396,0.016683958681026435,-0.07353349923273039,0.37191094101920463,-0.025905680569892182,-0.27540697834808914
-1.2218776434706216,-0.801076577654999,-0.9124453315006984,-0.6544784984807466,-0.6491159305196769,-0.7824078928720891
-1.6462716999400409,-0.8750448673738355,-0.4793608837955739,-0.49704223404174575,-0.44885556742527305,-0.7745397894459165
0.2210621485254042,0.4892591429958151,-0.6913602637910895,-0.4875417698083578,-0.5766216790795028,0.988407134480892
0.4568366243417482,0.2262607795510631,0.4231507624710479,-0.11532715323597885,-0.052740569224542296,-0.38801920863518524
0.8670842122621869,-0.03673758389368875,3.209428328126392,2.8155660627642125,1.1163794305205874,2.7402895379646455
-0.12081084140829469,-0.8586074696585384,0.5049219518978899,-0.48482735145596123,-0.24378895561660355,-0.8097003766316255
-0.03593203011441083,-0.07372172875310702,-0.5369035726514999,-0.3002469034929948,-0.5505878318772303,2.0818276324868226
-1.4859450563849268,-0.8955916145179567,-0.6519889503633507,-0.4756661895166229,-0.60105344337702,-0.7383956893319359
-0.1915431841531979,-0.7353269867938109,-0.5974748240787897,-0.6195303621936408,-0.6435086403530336,-0.6993010504331406
-0.1797544603623807,-0.7805298305108778,-0.609589074364248,-0.591707574081576,-0.7856934981500603,-0.7956853174037555
-1.919770091887,-0.8134046259414718,-0.7367887023615571,-0.639888499836615,-0.18811657467635934,-0.8060122031506071
0.3908197711131719,-0.007972137891918986,0.6987499564652178,0.07807515437227645,0.2096005064291267,-0.6144730603697167
0.27764802272132677,0.5221339384264091,0.02338050305093328,-0.3867689884756353,0.3541884885832863,0.1116053589267778
2.54815622483272,1.7097359233566167,0.08395175447822369,1.5482719944890662,1.440400698007333,1.48163886800909
0.27764802272132677,1.1385363527500463,-0.8791311432156885,-0.5720280410267009,0.0437849257869603,-0.39687082498962944
0.8128560828244277,-0.5421875636390713,-0.39456113179736796,0.12727398700946418,0.35939525802374084,-0.30024067978694663
0.6289519916876793,0.7563668558693911,0.3595509484723936,0.16256142559061948,0.2196135245838469,-0.027069963959515036
0.13382559247335687,0.5591180832858272,0.04458044105048489,-0.1282206404098625,-0.43844202854436415,-0.09271945192164302
1.9681510143245136,-0.3243920439113861,-0.3763897563691808,2.7568667658936366,0.8572425206764288,1.0348781203417243
-0.18211220512054416,-0.916138361662078,-0.6580460755060801,-0.5625275767933129,-0.6130690651626842,-0.7666716860197439
-0.24105582407463017,-0.3531574899131559,-0.9760451454993527,-0.402037591707866,-0.7540523607811446,2.0159322662926265
0.2517128303815289,0.7974603501576337,0.68663570617976,-0.13025645417415993,-0.3130790412472673,-0.18148149369815328
-2.037657329795172,-0.6243745522155564,-0.5369035726514999,-0.7311608169359496,-0.48410139132988816,-0.8655147353110378
-0.1797544603623807,-0.916138361662078,-0.6731888883629024,-0.6137622231947981,-0.7536518400549557,-0.7595412172897749
-0.02650105108175706,0.49747784185346355,-0.9275881443575206,-0.6599073351855397,-0.640704995269712,1.9694612804317941
-0.1608925022970732,-0.8709355179450113,-0.6005033866501541,-0.48720246751430824,-0.800913285745235,-0.7659340513235402
-0.22219386600932264,0.1399644415457539,-0.7004459515051829,-0.557777344676619,-0.6859638373290473,1.1241319185823704
0.03244256787232896,-0.7764204810820535,0.8986350861752751,-0.464469213812987,-0.43844202854436415,-0.6201282597072783
2.1331931473959544,-0.5175314670661257,0.47766488875560886,1.0091206492442983,0.5820847817847179,1.98863978253309
-0.14910377850625597,-0.8462794213720658,-0.5732463235078736,-0.5475982758551319,-0.6066607335436633,-0.68184369595632
0.23992410659071167,1.0974428584618034,-0.10987625008910475,-0.3636964324802645,-0.0435285925221997,-0.43645722035256057
1.6899371328612278,0.8221164467305793,0.9380063996030139,3.776130857218547,3.2451470902141004,1.4899987278993985
2.024736888520436,0.9166314835935369,-1.1486732120671295,1.5957743156560058,3.0452872478458852,1.774971598866089
0.2894367465121439,0.3207758164140208,-0.09776199980364646,0.3474811758476356,0.6289457067488083,-0.40326365902339467
-0.1043066281011506,-0.2791892001943194,-0.8912453935011468,-0.3413024810729928,-0.6050586506389082,1.4351678821482576
-0.19390092891136135,-0.817513975370296,-0.664103200648809,-0.6246198966043843,-0.7091940394479981,-0.7231512389437263
-0.1915431841531979,-0.702452191363217,-0.7034745140765473,-0.5201147900371166,-0.6655372802934181,-0.7897842398341262
-0.08544467003584308,-0.7805298305108778,0.37166519875785137,-0.5333475795050499,-0.5722159510914259,-0.6447160829140678
-2.3182289560166214,-0.7435456856514595,-0.6186747620783414,-0.555402228618272,-0.6963773762099562,-0.7696222248045587
-0.38252050956443656,1.33578512533361,-0.7216458895047344,-0.5421694391503388,-0.72201070268604,0.1713537693192765
-0.17503897084605383,-0.7887485293685262,1.7466326061573358,-0.3202657388419195,-0.8145309904356546,-0.6380773706482347
-0.2245516107674861,-0.8298420236567687,-0.6065605117928836,-0.6100298979602529,-0.7965075577571581,-0.7715892506611018
-0.2811374849634086,-0.8462794213720658,0.874406585604359,-0.29413946220010256,-0.174098349259751,-0.34941632620052565
-0.05715173293788179,-0.33672009219785887,0.4413221378992351,-0.32094434343001865,-0.11121659524810817,-0.7676551989480155
0.4332591767601139,0.32899451527166934,-0.21890450265822672,0.12048794112847279,-0.43043161402058794,0.03366195936125514
1.1853797546142513,1.7343920199295624,2.1585171158629093,2.3792233126164644,1.8553401703389376,1.4408230814858194
-0.2269093555256495,-0.7682017822244049,-0.6429032626492573,-0.47057665510587926,-0.7352278866502706,-0.7907677527623976
-0.1797544603623807,-0.7476550350802837,-0.609589074364248,-0.4770233986928211,-0.6935737311266346,-0.6412737876651173
1.3457063981693653,1.6234395853513075,1.8072038575846268,1.0912318044042946,1.4960730789475771,0.04079242809122408
0.5110647537795073,-0.7969672282261747,-0.22193306522959116,-0.16045435834457175,-0.3603404869375466,-0.3479410568081183
-0.09487564906849684,-0.7764204810820535,0.5654932033251798,-0.5078999074513321,-0.3190868521400994,-0.6631569503191599
-0.2717065059307549,-0.32028269448256186,-0.8730740180729596,-0.3413024810729928,-0.7144008088884527,2.490477254183664
0.08431295255192464,0.16051118868987507,-0.8730740180729596,-0.5011138615703407,-0.5934435495794327,1.6584253168659064
-0.09016015955216995,-0.7558737339379322,0.18995144447598122,-0.3613213164219175,-0.8818184724353743,-0.8667441264713772
-1.573181612436974,-0.7435456856514595,-0.6943888263624539,-0.6442994296592595,-0.3383118469971622,-0.7280688035850843
-0.1325995651991119,-0.7476550350802837,-0.6277604497924346,-0.538776416209843,-0.7095945601741869,-0.7978982214923667
0.0513045259376365,-0.949013157092672,1.3286909713090347,-0.413913171999601,-0.7135997674360749,-0.6828272088845916
-0.2033319079440151,-0.5134221176373016,0.008237690194111082,-0.36471433936241326,-0.34351861643761666,-0.7924889003868729
-1.6674914027635117,-0.46000057506258635,-0.6247318872210702,-0.574403157085048,-0.000272354093808466,-0.8738745952013461
-1.2336663672614387,-0.6942334925055685,-0.6217033246497058,-0.594082690139923,-0.31708424850915534,-0.7865878228172434
0.2210621485254042,0.40296280499050585,-0.48541800893830334,-0.5794926914957914,-0.6042576091865305,2.0245380044150023
0.06780873924478055,-0.9079196628044295,2.004060424723319,-0.8797752217296615,-0.4148113056992245,-0.6705332972811969
-0.10194888334298717,-0.19289286218901025,-0.24919012837187166,-0.46650502757728446,-0.5870352179604118,1.4592639488909116
-0.17268122608789038,-0.8051859270838233,-0.585360573793332,-0.47227316657612717,-0.6911706067695017,-0.7865878228172434
-1.77594766163903,-0.6161558533579078,-0.48238944636693887,-0.5445445552086857,0.19157707375063038,-0.8330588086780756
-0.2245516107674861,-0.5504062624967198,-0.4036468195114613,0.01869725291360159,0.06501252427496715,-0.7745397894459165
-0.32121914585218714,-0.3737042370572771,0.4382935753278706,-0.1224525014110198,-0.9346872082922969,-0.7873254575134472
-0.07601369100318933,-0.7969672282261747,1.1439486544558002,-0.3433382948372903,-0.06675879464115055,-0.6663533673360427
-1.0544777656410171,-0.7764204810820535,-0.5944462615074253,-0.5204540923311661,0.5400301055348931,-0.710119692644128
-1.5496041648553398,-0.8586074696585384,-0.47633232122420943,-0.5401336253860413,0.08383699840584106,-0.7617541213783859
-0.17739671560421727,1.3234570770471374,-1.17593027520941,-0.3358736443681997,-0.4504576503300283,-0.05485420418318717
1.3009092477642599,2.8315883174256364,1.7133184178723266,1.6442945437050946,2.4028520030390377,-0.7715892506611018
-0.2033319079440151,-0.6983428419343928,0.7350927073215922,-0.0657890183047415,-0.05073796559359823,-0.7440508886694975
1.6027005768091804,2.227513951388472,0.3141225099019259,3.293982297374107,0.6425634114392279,0.18143477683406012
-1.9244855814033268,-0.6408119499308532,-0.7579886403611088,-0.7355717467585939,-0.5910404252222998,-0.7627376343066575
-0.21747837649299576,-0.8298420236567687,-0.5762748860792382,-0.5533664148539745,-0.7148013296146414,-0.7497060880070592
0.5369999461193052,1.4220814633389192,-0.4369610077964712,-0.11939878076457366,-0.25420249449751253,-0.4086729801288884
-1.9174123471288365,-0.9120290122332536,-0.46118950836738726,-0.4624334000486896,-0.2017342793667788,-0.6924164599352395
-1.6297674866328966,-0.6490306487885018,-0.5793034486506026,-0.6663540787724815,-0.5682107438295377,-0.7022515892179554
-0.024143306323593617,0.719382711009973,-0.7065030766479117,-0.709445470116777,-0.5485852282462863,1.1789627643335108
-1.919770091887,-0.7271082879361626,-0.7670743280752021,-0.5910289694934768,0.0421828428822051,-0.7934724133151445
-0.14674603374809253,1.0892241596041552,-0.6731888883629024,-0.4637906092248879,-0.6439091610792225,1.035861633269996
0.1927692114274429,1.9891716845166658,0.9440635247457427,2.4274042383715035,1.9202245279815247,2.1287903748117905
